domain_id,scop_code,class,fold,superfamily,family,pdb_id,chain,residues,protein_name,organism
d4a69c_,a.4.1.3,a,4,1,3,4a69,C,,automated matches,Human (Homo sapiens) [TaxId: 9606]
d3sjma_,a.4.1.4,a,4,1,4,3sjm,A,,automated matches,Human (Homo sapiens) [TaxId: 9606]
d1k78a1,a.4.1.5,a,4,1,5,1k78,A,19-81,Pax-5,Human (Homo sapiens) [TaxId: 9606]
d1k78a2,a.4.1.5,a,4,1,5,1k78,A,82-142,Pax-5,Human (Homo sapiens) [TaxId: 9606]
d1igna2,a.4.1.6,a,4,1,6,1ign,A,446-594,"DNA-binding domain of rap1, C-terminal domain",Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]
d1igna1,a.4.1.6,a,4,1,6,1ign,A,360-445,"DNA-binding domain of rap1, N-terminal domain",Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]
d1iufa1,a.4.1.7,a,4,1,7,1iuf,A,1-75,"Ars-binding protein 1, ABP1",Fission yeast (Schizosaccharomyces pombe) [TaxId: 4896]
d1iufa2,a.4.1.7,a,4,1,7,1iuf,A,76-141,"Ars-binding protein 1, ABP1",Fission yeast (Schizosaccharomyces pombe) [TaxId: 4896]
d1hlva1,a.4.1.7,a,4,1,7,1hlv,A,1-66,DNA-binding domain of centromere binding protein B (CENP-B),Human (Homo sapiens) [TaxId: 9606]
d1hlva2,a.4.1.7,a,4,1,7,1hlv,A,67-129,DNA-binding domain of centromere binding protein B (CENP-B),Human (Homo sapiens) [TaxId: 9606]
d1bl0a1,a.4.1.8,a,4,1,8,1bl0,A,9-62,MarA,Escherichia coli [TaxId: 562]
d1bl0a2,a.4.1.8,a,4,1,8,1bl0,A,63-124,MarA,Escherichia coli [TaxId: 562]
d1d5ya2,a.4.1.8,a,4,1,8,1d5y,A,57-121,"Rob transcription factor, N-terminal domain",Escherichia coli [TaxId: 562]
d1ui5a1,a.4.1.9,a,4,1,9,1ui5,A,5-75,A-factor receptor homolog CprB,Streptomyces coelicolor [TaxId: 1902]
d4jyka1,a.4.1.9,a,4,1,9,4jyk,A,12-86,Hypothetical transcriptional regulator YcdC,Escherichia coli [TaxId: 562]
d1rkta1,a.4.1.9,a,4,1,9,1rkt,A,2-82,Hypothetical transcriptional regulator YfiR,Bacillus subtilis [TaxId: 1423]
d1vi0a1,a.4.1.9,a,4,1,9,1vi0,A,6-77,Hypothetical transcriptional regulator YsiA,Bacillus subtilis [TaxId: 1423]
d3br0a1,a.4.1.9,a,4,1,9,3br0,A,2-72,Multidrug binding protein QacR,Staphylococcus aureus [TaxId: 1280]
d2gena1,a.4.1.9,a,4,1,9,2gen,A,6-75,Probable transcriptional regulator PA1836,Pseudomonas aeruginosa [TaxId: 287]
d2fd5a1,a.4.1.9,a,4,1,9,2fd5,A,1-76,Probable transcriptional regulator PA3133,Pseudomonas aeruginosa [TaxId: 287]
d2gfna1,a.4.1.9,a,4,1,9,2gfn,A,4-80,Probable transcriptional regulator RHA1_ro04631,Rhodococcus sp. RHA1 [TaxId: 101510]
d2d6ya1,a.4.1.9,a,4,1,9,2d6y,A,7-74,Putative regulator SCO4008,Streptomyces coelicolor [TaxId: 1902]
d2oi8a1,a.4.1.9,a,4,1,9,2oi8,A,8-86,Putative regulatory protein Sco4313,Streptomyces coelicolor [TaxId: 1902]
d2g3ba1,a.4.1.9,a,4,1,9,2g3b,A,2-73,Putative transcriptional regulator,Rhodococcus sp. RHA1 [TaxId: 101510]
d2g7sa1,a.4.1.9,a,4,1,9,2g7s,A,3-76,Putative transcriptional regulator Atu0279,Agrobacterium tumefaciens [TaxId: 358]
d2g7ga1,a.4.1.9,a,4,1,9,2g7g,A,9-73,Putative transcriptional regulator Rha04620,Rhodococcus sp. RHA1 [TaxId: 101510]
d2hkua1,a.4.1.9,a,4,1,9,2hku,A,18-87,Putative transcriptional regulator RHA1_ro03468,Rhodococcus sp. RHA1 [TaxId: 101510]
d2i10a1,a.4.1.9,a,4,1,9,2i10,A,10-78,Putative transcriptional regulator RHA1_ro09068,Rhodococcus sp. [TaxId: 1831]
d2np3a1,a.4.1.9,a,4,1,9,2np3,A,35-99,Putative transcriptional regulator SCO0857,Streptomyces coelicolor [TaxId: 1902]
d3c07a1,a.4.1.9,a,4,1,9,3c07,A,15-89,Putative transcriptional regulator SCO4850,Streptomyces coelicolor [TaxId: 1902]
d2hyja1,a.4.1.9,a,4,1,9,2hyj,A,8-82,Putative transcriptional regulator SCO4940,Streptomyces coelicolor [TaxId: 1902]
d2id3a1,a.4.1.9,a,4,1,9,2id3,A,13-80,Putative transcriptional regulator SCO5951,Streptomyces coelicolor [TaxId: 1902]
d2g7la1,a.4.1.9,a,4,1,9,2g7l,A,16-83,Putative transcriptional regulator SCO7704,Streptomyces coelicolor [TaxId: 1902]
d1sgma1,a.4.1.9,a,4,1,9,1sgm,A,5-77,Putative transcriptional regulator YxaF,Bacillus subtilis [TaxId: 1423]
d1t33a1,a.4.1.9,a,4,1,9,1t33,A,1-88,Putative transcriptional repressor YbiH,Salmonella typhimurium [TaxId: 90371]
d2xpwa1,a.4.1.9,a,4,1,9,2xpw,A,3-67,"Tetracyclin repressor (Tet-repressor, TetR)",Escherichia coli [TaxId: 562]
d2iu5a1,a.4.1.9,a,4,1,9,2iu5,A,1-71,Transcriptional activator DhaS,Lactococcus lactis [TaxId: 1358]
d2fq4a1,a.4.1.9,a,4,1,9,2fq4,A,9-77,Transcriptional regulator BC3163,Bacillus cereus [TaxId: 1396]
d1zk8a1,a.4.1.9,a,4,1,9,1zk8,A,6-77,Transcriptional regulator BC5000,Bacillus cereus [TaxId: 1396]
d2o7ta1,a.4.1.9,a,4,1,9,2o7t,A,1-78,Transcriptional regulator Cgl1640/Cg1846,Corynebacterium glutamicum [TaxId: 1718]
d2yvea1,a.4.1.9,a,4,1,9,2yve,A,1-74,Transcriptional regulator Cgl2612,Corynebacterium glutamicum [TaxId: 1718]
d1z0xa1,a.4.1.9,a,4,1,9,1z0x,A,4-71,Transcriptional regulator EF0787,Enterococcus faecalis [TaxId: 1351]
d2fbqa1,a.4.1.9,a,4,1,9,2fbq,A,2-80,Transcriptional regulator PsrA,Pseudomonas aeruginosa [TaxId: 287]
d2np5a1,a.4.1.9,a,4,1,9,2np5,A,9-77,Transcriptional regulator RHA1_ro04179,Rhodococcus sp. [TaxId: 1831]
d2id6a1,a.4.1.9,a,4,1,9,2id6,A,1-75,Transcriptional regulator TM1030,Thermotoga maritima [TaxId: 2336]
d2jk3a1,a.4.1.9,a,4,1,9,2jk3,A,4-76,automated matches,Bacillus cereus [TaxId: 1396]
d1ntca1,a.4.1.12,a,4,1,12,1ntc,A,380-469,DNA-binding domain of NTRC,Salmonella typhimurium [TaxId: 90371]
d1etoa_,a.4.1.12,a,4,1,12,1eto,A,,FIS protein,Escherichia coli [TaxId: 562]
d1umqa_,a.4.1.12,a,4,1,12,1umq,A,,"Photosynthetic apparatus regulatory protein PprA (RegA), DNA-binding domain",Rhodobacter sphaeroides [TaxId: 1063]
d1g2ha_,a.4.1.12,a,4,1,12,1g2h,A,,"Transcriptional regulator TyrR, C-terminal domain",Haemophilus influenzae [TaxId: 727]
d1ofcx2,a.4.1.13,a,4,1,13,1ofc,X,851-978,SLIDE domain of the nucleosome remodeling ATPase ISWI,Fruit fly (Drosophila melanogaster) [TaxId: 7227]
d1rr7a_,a.4.1.14,a,4,1,14,1rr7,A,,"Middle operon regulator, Mor",Bacteriophage Mu [TaxId: 10677]
d2coba1,a.4.1.15,a,4,1,15,2cob,A,8-70,Ligand-dependent corepressor (LCoR),Human (Homo sapiens) [TaxId: 9606]
d2ga1a1,a.4.1.16,a,4,1,16,2ga1,A,1-102,Hypothetical protein Ava_0674 (Alr1493 orthologue),Anabaena variabilis [TaxId: 1172]
d2ao9a1,a.4.1.17,a,4,1,17,2ao9,A,13-132,Phage protein BC1890,Bacillus cereus [TaxId: 1396]
d2dw4a1,a.4.1.18,a,4,1,18,2dw4,A,172-273,"Lysine-specific histone demethylase 1, LSD1",Human (Homo sapiens) [TaxId: 9606]
d2fq3a1,a.4.1.18,a,4,1,18,2fq3,A,311-395,Transcription regulatory protein swi3,Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]
d2aqfa2,a.4.1.18,a,4,1,18,2aqf,A,2-90,"Transcriptional adaptor 2-like, TADA2L",Mouse (Mus musculus) [TaxId: 10090]
d2jn6a1,a.4.1.19,a,4,1,19,2jn6,A,1-89,Uncharacterized protein Cgl2762,Corynebacterium glutamicum [TaxId: 1718]
d2o3fa1,a.4.1.20,a,4,1,20,2o3f,A,1-83,Putative transcriptional regulator YbbH,Bacillus subtilis [TaxId: 1423]
d3gnaa_,a.4.1.21,a,4,1,21,3gna,A,,"Recombination-activating protein RAG1, nonamer-binding domain",Mouse (Mus musculus) [TaxId: 10090]
d2ltpa_,a.4.1.0,a,4,1,0,2ltp,A,,automated matches,Human (Homo sapiens) [TaxId: 9606]
d2dmqa1,a.4.1.0,a,4,1,0,2dmq,A,8-74,automated matches,Human (Homo sapiens) [TaxId: 9606]
d2yuma1,a.4.1.0,a,4,1,0,2yum,A,8-69,automated matches,Human (Homo sapiens) [TaxId: 9606]
d2da3a1,a.4.1.0,a,4,1,0,2da3,A,8-74,automated matches,Human (Homo sapiens) [TaxId: 9606]
d2da1a1,a.4.1.0,a,4,1,0,2da1,A,8-64,automated matches,Human (Homo sapiens) [TaxId: 9606]
d2da5a1,a.4.1.0,a,4,1,0,2da5,A,8-69,automated matches,Human (Homo sapiens) [TaxId: 9606]
d2dn0a1,a.4.1.0,a,4,1,0,2dn0,A,8-70,automated matches,Human (Homo sapiens) [TaxId: 9606]
d2xsdc2,a.4.1.0,a,4,1,0,2xsd,C,343-397,automated matches,Mouse (Mus musculus) [TaxId: 10090]
d3q0wa1,a.4.1.0,a,4,1,0,3q0w,A,22-94,automated matches,Mycobacterium tuberculosis [TaxId: 1773]
d2d5va2,a.4.1.0,a,4,1,0,2d5v,A,100-155,automated matches,Norway rat (Rattus norvegicus) [TaxId: 10116]
d6j4ka_,a.4.1.0,a,4,1,0,6j4k,A,,automated matches,Thale cress (Arabidopsis thaliana) [TaxId: 3702]
d3osga2,a.4.1.0,a,4,1,0,3osg,A,97-150,automated matches,Trichomonas vaginalis [TaxId: 5722]
d3l00a2,a.4.2.0,a,4,2,0,3l00,A,92-179,automated matches,Human (Homo sapiens) [TaxId: 9606]
d1c20a_,a.4.3.1,a,4,3,1,1c20,A,,DNA-binding domain from the dead ringer protein,Fruit fly (Drosophila melanogaster) [TaxId: 7227]
d1ig6a_,a.4.3.1,a,4,3,1,1ig6,A,,MRF-2 DNA-binding domain,Human (Homo sapiens) [TaxId: 9606]
d2li6a_,a.4.3.1,a,4,3,1,2li6,A,,automated matches,Baker's yeast (Saccharomyces cerevisiae) [TaxId: 559292]
d2cxya_,a.4.3.1,a,4,3,1,2cxy,A,,automated matches,Human (Homo sapiens) [TaxId: 9606]
d2lm1a_,a.4.3.0,a,4,3,0,2lm1,A,,automated matches,Fruit fly (Drosophila melanogaster) [TaxId: 7227]
d1biaa1,a.4.5.1,a,4,5,1,1bia,A,1-63,"Biotin repressor, N-terminal domain",Escherichia coli [TaxId: 562]
d1j5ya1,a.4.5.1,a,4,5,1,1j5y,A,3-67,"Putative transcriptional regulator TM1602, N-terminal domain",Thermotoga maritima [TaxId: 2336]
d2p5ka_,a.4.5.3,a,4,5,3,2p5k,A,,"Arginine repressor (ArgR), N-terminal DNA-binding domain",Bacillus subtilis [TaxId: 1423]
d1aoya_,a.4.5.3,a,4,5,3,1aoy,A,,"Arginine repressor (ArgR), N-terminal DNA-binding domain",Escherichia coli [TaxId: 562]
d3e5ua1,a.4.5.4,a,4,5,4,3e5u,A,148-227,Chlorophenol reduction protein CprK,Desulfitobacterium hafniense [TaxId: 49338]
d1ft9a1,a.4.5.4,a,4,5,4,1ft9,A,134-213,"CO-sensing protein CooA, C-terminal domain",Rhodospirillum rubrum [TaxId: 1085]
d1zyba1,a.4.5.4,a,4,5,4,1zyb,A,148-220,"Probable transcription regulator BT4300, C-terminal domain",Bacteroides thetaiotaomicron [TaxId: 818]
d2gaua1,a.4.5.4,a,4,5,4,2gau,A,152-232,"Transcriptional regulator PG0396, C-terminal domain",Porphyromonas gingivalis [TaxId: 837]
d2coha4,a.4.5.4,a,4,5,4,2coh,A,118-199,"Transcriptional regulator TTHA1359, C-terminal domain",Thermus thermophilus [TaxId: 274]
d2bgca1,a.4.5.4,a,4,5,4,2bgc,A,138-237,automated matches,Listeria monocytogenes [TaxId: 169963]
d1u2wa1,a.4.5.5,a,4,5,5,1u2w,A,12-119,Cadmium efflux system accessory protein CadC,Staphylococcus aureus [TaxId: 1280]
d1r1ua_,a.4.5.5,a,4,5,5,1r1u,A,,Metal-sensing transcriptional repressor CzrA,Staphylococcus aureus [TaxId: 1280]
d1y0ua1,a.4.5.5,a,4,5,5,1y0u,A,1-87,Putative arsenical resistance operon repressor AF0168,Archaeoglobus fulgidus [TaxId: 2234]
d1r1ta_,a.4.5.5,a,4,5,5,1r1t,A,,SmtB repressor,"Cyanobacteria (Synechococcus), pcc7942 [TaxId: 1129]"
d1hw1a1,a.4.5.6,a,4,5,6,1hw1,A,5-78,"Fatty acid responsive transcription factor FadR, N-terminal domain",Escherichia coli [TaxId: 562]
d2hs5a1,a.4.5.6,a,4,5,6,2hs5,A,25-93,Putative transcriptional regulator RHA1_ro03477,Rhodococcus sp. RHA1 [TaxId: 101510]
d3bwga1,a.4.5.6,a,4,5,6,3bwg,A,5-82,Transcriptional regulator YydK,Bacillus subtilis [TaxId: 1423]
d1v4ra1,a.4.5.6,a,4,5,6,1v4r,A,1-100,"Transcriptional repressor TraR, N-terminal domain",Streptomyces sp. [TaxId: 1931]
d1bm9a_,a.4.5.7,a,4,5,7,1bm9,A,,Replication terminator protein (RTP),Bacillus subtilis [TaxId: 1423]
d1b9ma1,a.4.5.8,a,4,5,8,1b9m,A,-1-126,N-terminal domain of molybdate-dependent transcriptional regulator ModE,Escherichia coli [TaxId: 562]
d1bjaa_,a.4.5.9,a,4,5,9,1bja,A,,"Transcription factor MotA, activation domain",Bacteriophage T4 [TaxId: 10665]
d1repc1,a.4.5.10,a,4,5,10,1rep,C,15-143,RepE54,"Escherichia coli, mini-F plasmid [TaxId: 562]"
d1repc2,a.4.5.10,a,4,5,10,1rep,C,144-246,RepE54,"Escherichia coli, mini-F plasmid [TaxId: 562]"
d2nrac1,a.4.5.10,a,4,5,10,2nra,C,9-151,Replication initiation protein PI,Escherichia coli [TaxId: 562]
d2nrac2,a.4.5.10,a,4,5,10,2nra,C,152-268,Replication initiation protein PI,Escherichia coli [TaxId: 562]
d1hkqa_,a.4.5.10,a,4,5,10,1hkq,A,,"Replication protein A, repA",Pseudomonas syringae pv. savastanoi [TaxId: 29438]
d1fnna1,a.4.5.11,a,4,5,11,1fnn,A,277-388,"CDC6, C-terminal domain",Pyrobaculum aerophilum [TaxId: 13773]
d1w5sa1,a.4.5.11,a,4,5,11,1w5s,A,300-409,"CDC6-like protein APE0152, C-terminal domain",Aeropyrum pernix [TaxId: 56636]
d1in4a1,a.4.5.11,a,4,5,11,1in4,A,255-329,Holliday junction helicase RuvB,Thermotoga maritima [TaxId: 2336]
d2fnaa1,a.4.5.11,a,4,5,11,2fna,A,284-356,"Hypothetical protein SSO1545, C-terminal domain",Sulfolobus solfataricus [TaxId: 2287]
d2foka1,a.4.5.12,a,4,5,12,2fok,A,5-143,"Restriction endonuclease FokI, N-terminal (recognition) domain",Flavobacterium okeanokoites [TaxId: 244]
d2foka2,a.4.5.12,a,4,5,12,2fok,A,144-286,"Restriction endonuclease FokI, N-terminal (recognition) domain",Flavobacterium okeanokoites [TaxId: 244]
d2foka3,a.4.5.12,a,4,5,12,2fok,A,287-386,"Restriction endonuclease FokI, N-terminal (recognition) domain",Flavobacterium okeanokoites [TaxId: 244]
d1ussa_,a.4.5.13,a,4,5,13,1uss,A,,Histone H1 homologue Hho1p,Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]
d3l2ca_,a.4.5.14,a,4,5,14,3l2c,A,,Afx (Foxo4),Human (Homo sapiens) [TaxId: 9606]
d2a07f1,a.4.5.14,a,4,5,14,2a07,F,503-584,"Forkhead box protein P2, FOXP2",Human (Homo sapiens) [TaxId: 9606]
d1vtnc1,a.4.5.14,a,4,5,14,1vtn,C,117-217,automated matches,Human (Homo sapiens) [TaxId: 9606]
d2bbya_,a.4.5.15,a,4,5,15,2bby,A,,DNA-binding domain from rap30,Human (Homo sapiens) [TaxId: 9606]
d4ou0a_,a.4.5.16,a,4,5,16,4ou0,A,,automated matches,Human (Homo sapiens) [TaxId: 9606]
d1cf7b_,a.4.5.17,a,4,5,17,1cf7,B,,Cell cycle transcription factor DP-2,Human (Homo sapiens) [TaxId: 9606]
d1cf7a_,a.4.5.17,a,4,5,17,1cf7,A,,Cell cycle transcription factor E2F-4,Human (Homo sapiens) [TaxId: 9606]
d1d8ka_,a.4.5.18,a,4,5,18,1d8k,A,,The central core domain of TFIIE beta,Human (Homo sapiens) [TaxId: 9606]
d1sfua_,a.4.5.19,a,4,5,19,1sfu,A,,34L,"Yaba-like disease virus, YLDV [TaxId: 132475]"
d1oyia_,a.4.5.19,a,4,5,19,1oyi,A,,dsRNA-binding protein E3 (E3L),Vaccinia virus [TaxId: 10245]
d1xmka1,a.4.5.19,a,4,5,19,1xmk,A,294-366,"Z-alpha domain of dsRNA-specific adenosine deaminase, ADAR1",Human (Homo sapiens) [TaxId: 9606]
d1qbja_,a.4.5.19,a,4,5,19,1qbj,A,,"Z-alpha domain of dsRNA-specific adenosine deaminase, ADAR1",Human (Homo sapiens) [TaxId: 9606]
d2heoa_,a.4.5.19,a,4,5,19,2heo,A,,automated matches,Mouse (Mus musculus) [TaxId: 10090]
d1dp7p_,a.4.5.20,a,4,5,20,1dp7,P,,Class II MHC transcription factor RFX1,Human (Homo sapiens) [TaxId: 9606]
d1ka8a_,a.4.5.20,a,4,5,20,1ka8,A,,P4 origin-binding domain,Bacteriophage P4 [TaxId: 10680]
d1puee_,a.4.5.21,a,4,5,21,1pue,E,,"Transcription factor PU.1, residues 171-259",Mouse (Mus musculus) [TaxId: 10090]
d3jtga_,a.4.5.21,a,4,5,21,3jtg,A,,automated matches,Mouse (Mus musculus) [TaxId: 10090]
d6j6va_,a.4.5.22,a,4,5,22,6j6v,A,,automated matches,Human (Homo sapiens) [TaxId: 9606]
d2dtra1,a.4.5.24,a,4,5,24,2dtr,A,4-64,Diphtheria toxin repressor (DtxR),Corynebacterium diphtheriae [TaxId: 1717]
d1on2a1,a.4.5.24,a,4,5,24,1on2,A,2-62,Manganese transport regulator MntR,Bacillus subtilis [TaxId: 1423]
d1qzya1,a.4.5.25,a,4,5,25,1qzy,A,375-448,"Methionine aminopeptidase, insert domain",Human (Homo sapiens) [TaxId: 9606]
d1xgsa1,a.4.5.25,a,4,5,25,1xgs,A,195-271,"Methionine aminopeptidase, insert domain",Pyrococcus furiosus [TaxId: 2261]
d1t0fa1,a.4.5.27,a,4,5,27,1t0f,A,169-268,"TnsA endonuclease, C-terminal domain",Escherichia coli [TaxId: 562]
d1ub9a_,a.4.5.28,a,4,5,28,1ub9,A,,Hypothetical protein PH1061,Pyrococcus horikoshii [TaxId: 53953]
d3mexa_,a.4.5.28,a,4,5,28,3mex,A,,MexR repressor,Pseudomonas aeruginosa [TaxId: 287]
d1jgsa_,a.4.5.28,a,4,5,28,1jgs,A,,"Multiple antibiotic resistance repressor, MarR",Escherichia coli [TaxId: 562]
d1z91a1,a.4.5.28,a,4,5,28,1z91,A,8-144,Organic hydroperoxide resistance transcriptional regulator OhrR,Bacillus subtilis [TaxId: 1423]
d2frha2,a.4.5.28,a,4,5,28,2frh,A,102-224,"Pleiotropic regulator of virulence genes, SarA",Staphylococcus aureus [TaxId: 1280]
d2hr3a1,a.4.5.28,a,4,5,28,2hr3,A,2-146,Probable transcriptional regulator PA3067,Pseudomonas aeruginosa [TaxId: 287]
d2fbia1,a.4.5.28,a,4,5,28,2fbi,A,5-140,Probable transcriptional regulator PA4135,Pseudomonas aeruginosa [TaxId: 287]
d2fxaa1,a.4.5.28,a,4,5,28,2fxa,A,6-167,Protease production regulatory protein Hpr,Bacillus subtilis [TaxId: 1423]
d2etha1,a.4.5.28,a,4,5,28,2eth,A,1-140,Putative transcriptional regulator TM0816,Thermotoga maritima [TaxId: 2336]
d1s3ja_,a.4.5.28,a,4,5,28,1s3j,A,,Putative transcriptional regulator YusO,Bacillus subtilis [TaxId: 1423]
d1hsja1,a.4.5.28,a,4,5,28,1hsj,A,373-487,"Staphylococcal accessory regulator A homolog, SarR",Staphylococcus aureus [TaxId: 1280]
d1p4xa1,a.4.5.28,a,4,5,28,1p4x,A,1-125,"Staphylococcal accessory regulator A homolog, SarS",Staphylococcus aureus [TaxId: 1280]
d1p4xa2,a.4.5.28,a,4,5,28,1p4x,A,126-250,"Staphylococcal accessory regulator A homolog, SarS",Staphylococcus aureus [TaxId: 1280]
d3ctaa1,a.4.5.28,a,4,5,28,3cta,A,5-89,"Ta1064 (RFK), N-terminal domain",Thermoplasma acidophilum [TaxId: 2303]
d2bv6a1,a.4.5.28,a,4,5,28,2bv6,A,6-140,Transcriptional regulator MgrA,Staphylococcus aureus [TaxId: 1280]
d3broa1,a.4.5.28,a,4,5,28,3bro,A,3-137,Transcriptional regulator OEOE1854,Oenococcus oeni [TaxId: 1247]
d2fbha1,a.4.5.28,a,4,5,28,2fbh,A,8-144,Transcriptional regulator PA3341,Pseudomonas aeruginosa [TaxId: 287]
d1lj9a_,a.4.5.28,a,4,5,28,1lj9,A,,Transcriptional regulator SlyA,Enterococcus faecalis [TaxId: 1351]
d2a61a1,a.4.5.28,a,4,5,28,2a61,A,5-143,Transcriptional regulator TM0710,Thermotoga maritima [TaxId: 2336]
d5dd8a_,a.4.5.28,a,4,5,28,5dd8,A,,automated matches,Deinococcus radiodurans [TaxId: 1299]
d4aiha_,a.4.5.28,a,4,5,28,4aih,A,,automated matches,Yersinia pseudotuberculosis [TaxId: 502800]
d5eeha1,a.4.5.29,a,4,5,29,5eeh,A,11-99,Carminomycin 4-O-methyltransferase,Streptomyces peucetius [TaxId: 1950]
d1fp2a1,a.4.5.29,a,4,5,29,1fp2,A,8-108,Isoflavone O-methyltransferase,Alfalfa (Medicago sativa) [TaxId: 3879]
d1i27a1,a.4.5.30,a,4,5,30,1i27,A,449-517,C-terminal domain of the rap74 subunit of TFIIF,Human (Homo sapiens) [TaxId: 9606]
d2csoa1,a.4.5.31,a,4,5,31,2cso,A,8-121,Pleckstrin,Human (Homo sapiens) [TaxId: 9606]
d1v3fa1,a.4.5.31,a,4,5,31,1v3f,A,8-114,Pleckstrin 2,Mouse (Mus musculus) [TaxId: 10090]
d1o7fa1,a.4.5.31,a,4,5,31,1o7f,A,180-321,"Regulatory domain of epac2, domain 2",Mouse (Mus musculus) [TaxId: 10090]
d5suza1,a.4.5.31,a,4,5,31,5suz,A,416-509,automated matches,Human (Homo sapiens) [TaxId: 9606]
d2cg4a1,a.4.5.32,a,4,5,32,2cg4,A,4-66,Regulatory protein AsnC,Escherichia coli [TaxId: 562]
d2cfxa1,a.4.5.32,a,4,5,32,2cfx,A,1-63,Transcriptional regulator LrpC,Bacillus subtilis [TaxId: 1423]
d1jmrb3,a.4.5.33,a,4,5,33,1jmr,B,1-75,"Transcriptional regulator IclR, N-terminal domain",Thermotoga maritima [TaxId: 2336]
d1ldda_,a.4.5.34,a,4,5,34,1ldd,A,,Anaphase promoting complex (APC),Baker's yeast (Saccharomyces cerevisiae) [TaxId: 4932]
d1ldja1,a.4.5.34,a,4,5,34,1ldj,A,687-776,Anaphase promoting complex (APC),Human (Homo sapiens) [TaxId: 9606]
d1lvaa3,a.4.5.35,a,4,5,35,1lva,A,511-574,C-terminal fragment of elongation factor SelB,Moorella thermoacetica [TaxId: 1525]
d1lvaa4,a.4.5.35,a,4,5,35,1lva,A,575-634,C-terminal fragment of elongation factor SelB,Moorella thermoacetica [TaxId: 1525]
d2v9va1,a.4.5.35,a,4,5,35,2v9v,A,377-437,automated matches,Moorella thermoacetica [TaxId: 1525]
d2v9va2,a.4.5.35,a,4,5,35,2v9v,A,438-511,automated matches,Moorella thermoacetica [TaxId: 1525]
d1ku9a_,a.4.5.36,a,4,5,36,1ku9,A,,DNA-binding protein Mj223,Methanococcus jannaschii [TaxId: 2190]
d1ixca1,a.4.5.37,a,4,5,37,1ixc,A,1-89,LysR-type regulatory protein CbnR,Ralstonia eutropha [TaxId: 106590]
d2esna1,a.4.5.37,a,4,5,37,2esn,A,3-91,Probable LysR-type transcriptional regulator PA0477,Pseudomonas aeruginosa [TaxId: 287]
d2dt5a1,a.4.5.38,a,4,5,38,2dt5,A,2-77,"Transcriptional repressor Rex, N-terminal domain",Thermus aquaticus [TaxId: 271]
d2g9wa1,a.4.5.39,a,4,5,39,2g9w,A,3-124,Hypothetical protein Rv1846c,Mycobacterium tuberculosis [TaxId: 1773]
d1p6ra_,a.4.5.39,a,4,5,39,1p6r,A,,Penicillinase repressor BlaI,Bacillus licheniformis [TaxId: 1402]
d1sd4a_,a.4.5.39,a,4,5,39,1sd4,A,,Penicillinase repressor BlaI,Staphylococcus aureus [TaxId: 1280]
d1p41a1,a.4.5.40,a,4,5,40,1p41,A,2-74,N-terminal domain of Bacillus PurR,Bacillus subtilis [TaxId: 1423]
d1q1ha_,a.4.5.41,a,4,5,41,1q1h,A,,"Transcription factor E/IIe-alpha, N-terminal domain",Sulfolobus solfataricus [TaxId: 2287]
d1oywa1,a.4.5.43,a,4,5,43,1oyw,A,407-516,DNA helicase RecQ DNA-binding domain,Escherichia coli [TaxId: 562]
d2p6ra1,a.4.5.43,a,4,5,43,2p6r,A,404-488,Hel308 helicase,Archaeoglobus fulgidus [TaxId: 2234]
d2axla1,a.4.5.43,a,4,5,43,2axl,A,1-144,Werner syndrome ATP-dependent helicase WRN,Human (Homo sapiens) [TaxId: 9606]
d1pp7u_,a.4.5.44,a,4,5,44,1pp7,U,,"39 kda initiator binding protein, IBP39, N-terminal domain",Trichomonas vaginalis [TaxId: 5722]
d1ucra_,a.4.5.45,a,4,5,45,1ucr,A,,Dissimilatory sulfite reductase DsvD,Desulfovibrio vulgaris [TaxId: 881]
d2cqka1,a.4.5.46,a,4,5,46,2cqk,A,43-130,La-related protein 4 LARP4,Human (Homo sapiens) [TaxId: 9606]
d1zh5a1,a.4.5.46,a,4,5,46,1zh5,A,5-103,Lupus La autoantigen N-terminal domain,Human (Homo sapiens) [TaxId: 9606]
d1s29a1,a.4.5.46,a,4,5,46,1s29,A,4-92,Lupus La autoantigen N-terminal domain,Trypanosome (Trypanosoma brucei) [TaxId: 5691]
d4lcta2,a.4.5.47,a,4,5,47,4lct,A,325-349,"COP9 signalosome complex subunit 1 (CSN1), C-terminal domain",Thale cress (Arabidopsis thaliana) [TaxId: 3702]
d1ufma1,a.4.5.47,a,4,5,47,1ufm,A,296-366,"COP9 signalosome complex subunit 4 (CSN4), C-terminal domain",Mouse (Mus musculus) [TaxId: 10090]
d3chma2,a.4.5.47,a,4,5,47,3chm,A,88-164,"COP9 signalosome complex subunit 7 (CSN7), C-terminal domain",Thale cress (Arabidopsis thaliana) [TaxId: 3702]
d1rz4a1,a.4.5.47,a,4,5,47,1rz4,A,132-216,"Eukaryotic translation initiation factor 3 subunit 12, eIF3k, C-terminal domain",Human (Homo sapiens) [TaxId: 9606]
d1wi9a1,a.4.5.47,a,4,5,47,1wi9,A,105-163,Hypothetical protein C20orf116 homolog,Mouse (Mus musculus) [TaxId: 10090]
